Entity Group ID,Entity Category,Entity Subgroup ID,Name,IDSOS Name,original_id,entity_group_id,entity_category,entity_subgroup_id,confidence,candidates,status,needs_audit
Firm,,Contractor,"Jem Property Restoration, LLC","JEM PROPERTY RESTORATION, LLC",2490,Private,Contractor,Restoration,95.0,"[{'entity_group_id': 'Private', 'entity_category': 'Contractor', 'entity_subgroup_id': 'General', 'confidence': 80.0, 'reasoning': ""The name includes 'Restoration', which is a specialty, but if not considered a specialty, 'General' could apply.""}]",7.0,0
Firm,,Contractor,"A-1 Quality Concrete, Co.","A-1 QUALITY CONCRETE, CO.",2491,Private,Contractor,Concrete,98.0,"[{'entity_group_id': 'Private', 'entity_category': 'Contractor', 'entity_subgroup_id': 'General', 'confidence': 60.0, 'reasoning': ""If 'Concrete' is not considered a specialty, 'General' could be used, but 'Concrete' is clearly indicated in the name.""}]",7.0,0
Firm,,Contractor,"Ada County Roofing, Inc.","ADA COUNTY ROOFING, INC.",2492,Private,Contractor,Roofing,99.0,"[{'entity_group_id': 'Private', 'entity_category': 'Contractor', 'entity_subgroup_id': 'General', 'confidence': 50.0, 'reasoning': ""If 'Roofing' is not considered a specialty, 'General' could be used, but 'Roofing' is clearly indicated in the name.""}]",7.0,0
Firm,,Contractor,Aspen Creek Property Maintenance and Restoration,Aspen Creek Property Maintenance and Restoration,2495,Private,Contractor,Restoration,90.0,"[{'entity_group_id': 'Private', 'entity_category': 'Contractor', 'entity_subgroup_id': 'General', 'confidence': 70.0, 'reasoning': ""The name includes 'Restoration', which is a specialty, but if not considered a specialty, 'General' could apply.""}]",7.0,0
Firm,,Contractor,Bella Remodeling L.L.C.,Bella Remodeling L.L.C.,2496,Private,Contractor,Remodeling,98.0,"[{'entity_group_id': 'Private', 'entity_category': 'Contractor', 'entity_subgroup_id': 'General', 'confidence': 60.0, 'reasoning': ""The name includes 'Remodeling', which is a specialty, but if not considered a specialty, 'General' could apply.""}]",7.0,0
Firm,,Contractor,Boise Built LLC,BOISE BUILT LLC,2497,Private,Contractor,General,95.0,"[{'entity_group_id': 'Private', 'entity_category': 'Builder', 'entity_subgroup_id': 'NULL', 'confidence': 60.0, 'reasoning': ""The name 'Boise Built' could suggest a builder, but 'Contractor' is explicitly listed in the input, so Contractor is preferred.""}]",7.0,0
Firm,,Contractor,Caliber Construction,CALIBER CONSTRUCTION,2498,Private,Contractor,General,98.0,"[{'entity_group_id': 'Private', 'entity_category': 'Builder', 'entity_subgroup_id': 'NULL', 'confidence': 50.0, 'reasoning': ""The name includes 'Construction', which by rule is always classified as Contractor, not Builder.""}]",7.0,0
Firm,,Contractor,"Cladis Development, LLC","CLADIS DEVELOPMENT, LLC",2499,Private,Contractor,General,90.0,"[{'entity_group_id': 'Private', 'entity_category': 'Builder', 'entity_subgroup_id': 'NULL', 'confidence': 55.0, 'reasoning': ""The name 'Development' could suggest Builder, but 'Contractor' is explicitly listed in the input.""}]",7.0,0
Firm,,Builder,Mountain Steel,MOUNTAIN STEEL,2501,Private,Builder,,80.0,"[{'entity_group_id': 'Private', 'entity_category': 'Contractor', 'entity_subgroup_id': 'General', 'confidence': 60.0, 'reasoning': ""The name 'Mountain Steel' could indicate a specialty contractor (steel), but 'Builder' is explicitly listed in the input.""}]",7.0,0
Firm,,Contractor,"Genther Masonry, Inc.","GENTHER MASONRY, INC.",2504,Private,Contractor,Masonry,98.0,"[{'entity_group_id': 'Private', 'entity_category': 'Contractor', 'entity_subgroup_id': 'General', 'confidence': 60.0, 'reasoning': ""The name 'Genther Masonry' clearly indicates a masonry specialty, so 'Masonry' is the correct subgroup.""}]",7.0,0
Firm,,Contractor,Global Construction,GLOBAL CONSTRUCTION,2505,Private,Contractor,General,98.0,"[{'entity_group_id': 'Private', 'entity_category': 'Builder', 'entity_subgroup_id': 'NULL', 'confidence': 30.0, 'reasoning': 'The name does not indicate a specific specialty or home building focus, so Contractor is more appropriate, but Builder is a distant secondary candidate.'}]",7.0,0
Firm,,Contractor,Hill Construction & Property Services,HILL CONSTRUCTION & PROPERTY SERVICES,2507,Private,Contractor,General,97.0,"[{'entity_group_id': 'Private', 'entity_category': 'Builder', 'entity_subgroup_id': 'NULL', 'confidence': 25.0, 'reasoning': ""The name includes 'Property Services', which could indicate broader services, but Contractor is the best fit.""}]",7.0,0
Firm,,Contractor,"Insulation Plus, LLC","INSULATION PLUS, LLC",2510,Private,Contractor,Insulation,99.0,"[{'entity_group_id': 'Private', 'entity_category': 'Contractor', 'entity_subgroup_id': 'General', 'confidence': 10.0, 'reasoning': ""The name specifies 'Insulation', so this is a specialty contractor. General is a distant fallback.""}]",7.0,0
Firm,,Contractor,"Plantenga Construction, Inc.","PLANTENGA CONSTRUCTION, INC.",2516,Private,Contractor,General,98.0,"[{'entity_group_id': 'Private', 'entity_category': 'Builder', 'entity_subgroup_id': 'NULL', 'confidence': 20.0, 'reasoning': 'The name does not indicate a specific specialty or home building focus, so Contractor is more appropriate.'}]",7.0,0
Firm,,Contractor,Pro Tech Roofing Inc.,PRO TECH ROOFING INC.,2517,Private,Contractor,Roofing,99.0,"[{'entity_group_id': 'Private', 'entity_category': 'Contractor', 'entity_subgroup_id': 'General', 'confidence': 10.0, 'reasoning': ""The name specifies 'Roofing', so this is a specialty contractor. General is a distant fallback.""}]",7.0,0
Firm,,Contractor,River Repair and Construction,RIVER REPAIR AND CONSTRUCTION,2518,Private,Contractor,General,95.0,"[{'entity_group_id': 'Private', 'entity_category': 'Contractor', 'entity_subgroup_id': 'Restoration', 'confidence': 60.0, 'reasoning': ""The name 'River Repair and Construction' could imply a specialty in restoration or water-related repair, but without explicit specialty, 'General' is safest.""}]",7.0,0
Firm,,Contractor,Russ McCrea Builders,RUSS MCCREA BUILDERS,2519,Private,Builder,,98.0,"[{'entity_group_id': 'Private', 'entity_category': 'Contractor', 'entity_subgroup_id': 'General', 'confidence': 60.0, 'reasoning': ""The name includes 'Builders', which by rule should be classified as 'Builder'. If not, default to 'Contractor'.""}]",7.0,0
Firm,,Contractor,"Scott Lantefield Construction, LLC","SCOTT LANTEFIELD CONSTRUCTION, LLC",2520,Private,Contractor,General,95.0,"[{'entity_group_id': 'Private', 'entity_category': 'Builder', 'entity_subgroup_id': 'NULL', 'confidence': 55.0, 'reasoning': ""The name includes 'Construction', which by rule is 'Contractor'. If there was 'Builder' in the name, 'Builder' would be primary.""}]",7.0,0
Firm,,Contractor,Signs By Tomorrow,SIGNS BY TOMORROW,2521,Private,Contractor,General,90.0,"[{'entity_group_id': 'Private', 'entity_category': 'Other', 'entity_subgroup_id': 'NULL', 'confidence': 50.0, 'reasoning': ""The business appears to be a sign company, which does not fit cleanly into the provided categories, but 'Contractor' is the closest fit.""}]",7.0,0
Firm,Contractor,Builder,Solstice Homes LLC,SOLSTICE HOMES LLC,2522,Private,Builder,Residential,98.0,"[{'entity_group_id': 'Private', 'entity_category': 'Contractor', 'entity_subgroup_id': 'General', 'confidence': 60.0, 'reasoning': ""The name 'Solstice Homes' strongly implies residential building, so 'Builder' with 'Residential' is most appropriate.""}]",7.0,0
Firm,,Contractor,Tim Wilson Construction Inc.,TIM WILSON CONSTRUCTION INC.,2524,Private,Contractor,General,98.0,"[{'entity_group_id': 'Private', 'entity_category': 'Builder', 'entity_subgroup_id': 'Residential', 'confidence': 60.0, 'reasoning': ""The name includes 'Construction', which by rule is classified as 'Contractor'. However, if there was evidence of home building, 'Builder' could be considered.""}]",7.0,0
Firm,,Contractor,TNT Door & Millwork Inc,TNT DOOR & MILLWORK INC,2525,Private,Contractor,General,95.0,"[{'entity_group_id': 'Private', 'entity_category': 'Contractor', 'entity_subgroup_id': 'Millwork', 'confidence': 70.0, 'reasoning': ""The business name includes 'Door & Millwork', which could indicate a specialty, but without more evidence, 'General' is safest.""}]",7.0,0
Firm,Cabinets,Contractor,"Treasure Valley Garage Cabinets, LLC","TREASURE VALLEY GARAGE CABINETS, LLC",2527,Private,Contractor,Cabinets,98.0,"[{'entity_group_id': 'Private', 'entity_category': 'Contractor', 'entity_subgroup_id': 'General', 'confidence': 60.0, 'reasoning': ""The name specifies 'Garage Cabinets', so 'Cabinets' is a logical specialty. If not, default would be 'General'.""}]",7.0,0
Firm,,Contractor,Triple G Construction Inc.,TRIPLE G CONSTRUCTION INC.,2528,Private,Contractor,General,98.0,"[{'entity_group_id': 'Private', 'entity_category': 'Builder', 'entity_subgroup_id': 'Residential', 'confidence': 55.0, 'reasoning': ""The name includes 'Construction', so 'Contractor' is primary. If there was evidence of home building, 'Builder' could be considered.""}]",7.0,0
Firm,,Contractor,True Compass LLC,TRUE COMPASS LLC,2529,Private,Contractor,General,90.0,"[{'entity_group_id': 'Private', 'entity_category': 'Other', 'entity_subgroup_id': 'NULL', 'confidence': 40.0, 'reasoning': ""The name is generic and does not indicate a specialty, so 'General' is most appropriate. If more context was available, a different classification could be considered.""}]",7.0,0
Firm,,Contractor,"Wood Windows, Inc.","WOOD WINDOWS, INC.",2530,Private,Contractor,Windows,90.0,"[{'entity_group_id': 'Private', 'entity_category': 'Contractor', 'entity_subgroup_id': 'General', 'confidence': 70.0, 'reasoning': ""The name suggests a specialty in windows, but if they do broader work, 'General' could apply.""}]",7.0,0
Firm,,Contractor,Woodwright Custom Builders LLC,WOODWRIGHT CUSTOM BUILDERS LLC,2531,Private,Builder,Residential,95.0,"[{'entity_group_id': 'Private', 'entity_category': 'Contractor', 'entity_subgroup_id': 'General', 'confidence': 60.0, 'reasoning': ""The name includes 'Builders', which by rule is classified as 'Builder' with 'Residential' unless commercial is indicated.""}]",7.0,0
Firm,Landscape,Contractor,"Aldape Sprinkler Service, Landscape & More LLC","ALDAPE SPRINKLER SERVICE, LANDSCAPE & MORE LLC",2532,Private,Contractor,Landscape,95.0,"[{'entity_group_id': 'Private', 'entity_category': 'Landscape', 'entity_subgroup_id': 'NULL', 'confidence': 60.0, 'reasoning': ""The input category is 'Landscape', but per rules, this is a specialty contractor.""}]",7.0,0
Firm,,Contractor,"Artisan Home Renovations, LLC","ARTISAN HOME RENOVATIONS, LLC",2533,Private,Contractor,Remodeling,90.0,"[{'entity_group_id': 'Private', 'entity_category': 'Builder', 'entity_subgroup_id': 'Residential', 'confidence': 60.0, 'reasoning': ""The name includes 'Home', which could indicate a builder, but 'Renovations' leans toward remodeling contractor.""}]",7.0,0
Firm,,Contractor,"Black Butte Construction, Inc.","BLACK BUTTE CONSTRUCTION, INC.",2535,Private,Contractor,General,95.0,"[{'entity_group_id': 'Private', 'entity_category': 'Builder', 'entity_subgroup_id': 'NULL', 'confidence': 50.0, 'reasoning': ""The name includes 'Construction', which by rule is classified as 'Contractor', but could also be a builder if more context was available.""}]",7.0,0
Firm,Construction - Excavating,Contractor,Bulldog Excavation,BULLDOG EXCAVATION,2536,Private,Contractor,Excavation,98.0,"[{'entity_group_id': 'Private', 'entity_category': 'Contractor', 'entity_subgroup_id': 'General', 'confidence': 70.0, 'reasoning': ""If 'Excavation' is not considered a specialty, it could default to 'General', but the name and original category both indicate excavation as the specialty.""}]",7.0,0
Firm,,Contractor,Farwest Steel Corporation,FARWEST STEEL CORPORATION,2537,Private,Contractor,Steel,90.0,"[{'entity_group_id': 'Private', 'entity_category': 'Contractor', 'entity_subgroup_id': 'General', 'confidence': 60.0, 'reasoning': ""If the company is a general contractor, but the name 'Steel' suggests a specialty in steel work.""}]",7.0,0
Firm,,Contractor,"Four Seasons Roofing, Inc.","FOUR SEASONS ROOFING OF OREGON, INC.",2539,Private,Contractor,Roofing,99.0,"[{'entity_group_id': 'Private', 'entity_category': 'Contractor', 'entity_subgroup_id': 'General', 'confidence': 40.0, 'reasoning': 'The name clearly indicates roofing as the specialty, but if not, could be general.'}]",7.0,0
Firm,,Contractor,Knight Plumbing and Construction Inc,KNIGHT PLUMBING AND CONSTRUCTION INC,2540,Private,Contractor,Plumbing,95.0,"[{'entity_group_id': 'Private', 'entity_category': 'Contractor', 'entity_subgroup_id': 'General', 'confidence': 50.0, 'reasoning': 'The name includes both plumbing and construction, but plumbing is a clear specialty.'}]",7.0,0
Firm,,Contractor,Little Buckaroo Const. Inc.,LITTLE BUCKAROO CONST. INC.,2541,Private,Contractor,General,85.0,"[{'entity_group_id': 'Private', 'entity_category': 'Contractor', 'entity_subgroup_id': 'NULL', 'confidence': 40.0, 'reasoning': ""The name is generic and does not indicate a specialty, so 'General' is most appropriate.""}]",7.0,0
Firm,,Contractor,Prestique Remodeling,PRESTIQUE REMODELING,2543,Private,Contractor,Remodeling,98.0,"[{'entity_group_id': 'Private', 'entity_category': 'Contractor', 'entity_subgroup_id': 'General', 'confidence': 60.0, 'reasoning': ""If 'Remodeling' is not considered a specialty, 'General' could apply, but the name directly references 'Remodeling'.""}]",7.0,0
Firm,,Contractor,"Retail Construction Services, Inc.","RETAIL CONSTRUCTION SERVICES, INC.",2544,Private,Contractor,General,95.0,"[{'entity_group_id': 'Private', 'entity_category': 'Contractor', 'entity_subgroup_id': 'Retail', 'confidence': 60.0, 'reasoning': ""The name includes 'Retail', which could indicate a specialty, but 'General' is safer without more context.""}]",7.0,0
Firm,,Contractor,"Waltec Drywall & Construction, Inc.","WALTEC DRYWALL & CONSTRUCTION, INC.",2546,Private,Contractor,Drywall,98.0,"[{'entity_group_id': 'Private', 'entity_category': 'Contractor', 'entity_subgroup_id': 'General', 'confidence': 50.0, 'reasoning': ""If 'Drywall' is not considered a specialty, 'General' could apply, but the name directly references 'Drywall'.""}]",7.0,0
Firm,,Contractor,Window World of Boise,WINDOW WORLD OF BOISE,2547,Private,Contractor,Windows,99.0,"[{'entity_group_id': 'Private', 'entity_category': 'Contractor', 'entity_subgroup_id': 'General', 'confidence': 40.0, 'reasoning': ""The name is highly specific to windows, but if not considered a specialty, 'General' could apply.""}]",7.0,0
Firm,,Contractor,Winters Electric LLC,WINTERS ELECTRIC LLC,2548,Private,Contractor,Electrical,99.0,"[{'entity_group_id': 'Private', 'entity_category': 'Contractor', 'entity_subgroup_id': 'General', 'confidence': 30.0, 'reasoning': ""The name is highly specific to electrical work, but if not considered a specialty, 'General' could apply.""}]",7.0,0
Firm,,Contractor,All Pro Construction,ALL PRO CONSTRUCTION,2549,Private,Contractor,General,98.0,"[{'entity_group_id': 'Private', 'entity_category': 'Builder', 'entity_subgroup_id': 'NULL', 'confidence': 40.0, 'reasoning': ""The name includes 'Construction', which could indicate a builder, but there is no explicit indication of residential or commercial building, so Contractor is more appropriate.""}]",7.0,0
Firm,Landscape,Contractor,Boden Haus Landscape Inc.,BODEN HAUS LANDSCAPE INC.,2550,Private,Contractor,Landscape,99.0,"[{'entity_group_id': 'Private', 'entity_category': 'Landscape', 'entity_subgroup_id': 'NULL', 'confidence': 60.0, 'reasoning': ""The name and input suggest landscape contracting, but per rules, 'Contractor' is the category and 'Landscape' is the specialty.""}]",7.0,0
